是否监控,红人链接,平台,是否出视频,红人名称,样品型号,红人编码,地区,负责人,合作日期,合作进度,合作模式,合作车型,合作量级,合作服务,合同签署日期,合同类型,预计视频交付,已上线视频,待补视频交付,视频交付完成率,合同交付平台拆分,合同交付解析状态,红人粉丝数据,粉丝数据来源,粉丝数据更新时间,追踪优先级,追踪评分,追踪原因,追踪批次更新时间,url,url2,url3,合作周期
否,"{""link"":""https://www.youtube.com/@EdwinOlding/videos"",""text"":""https://www.youtube.com/@EdwinOlding/videos""}",youtube,,Edwin Olding,"yozma, yozmasport，in10",US-Stefan-037,US,Stefan,2025-10-01,未出视频,不签合同，以邮件内容为准,IN 10,腰部红人(100k-1M),不签合同，以邮件内容为准,,,,0,,,,,231000,营销总表,2026-06-22,,,,,,,,
是,"{""link"":""https://www.tiktok.com/@rhodawelch19978?lang=zh-Hans"",""text"":""https://www.tiktok.com/@rhodawelch19978?lang=zh-Hans""}",tiktok,否,IVOP26,"yozma, yozmasport，in10",EU-Ryan-004,EU,Ryan,2026-04-03,跟进视频,已签合同,IN 10,腰部红人(100k-1M),内容红人,2026-04-02,付费,2,0,2,0%,Instagram Reels 1条 / YouTube Video 1条,已解析,120000,营销总表,2026-06-22,P1 本周追踪,115,2026合作未上线/未登记上线；当前本地未登记视频,2026-06-07,,,,
是,"{""link"":""https://www.tiktok.com/@ridshawty"",""text"":""https://www.tiktok.com/@ridshawty""}",tiktok,否,ridshawty,"yozma, yozmasport，in10",US-Stefan-071,US,Stefan,2026-03-23,已出视频,,IN 10 Pro,尾部红人(10k-100k),待补充,,,,0,,,,,10900,营销总表,2026-06-22,P3 暂缓,20,普通/小体量达人更需要追踪,2026-06-07,,,,
否,"{""link"":""https://www.youtube.com/@wanderwithgeorge/shorts"",""text"":""https://www.youtube.com/@wanderwithgeorge/shorts""}",youtube,否,wanderwithgeorge,"yozma, yozmasport，in10",US-Stefan-001,US,Stefan,2025-08-01,已出图片视频,已签合同盖章，空运,IN 10,尾部红人(10k-100k),已签合同盖章，空运,,,,0,,,,,10000,营销总表,2026-06-22,,,,,,,,
否,"{""link"":""https://www.youtube.com/@FearlessRides8/shorts"",""text"":""https://www.youtube.com/@FearlessRides8/shorts""}",youtubeshort,否,Fearless Rides,"yozma, yozmasport，in10",US-Stefan-081,US,Stefan,2025-11-01,已出视频,不签合同，以brief为准,IN 10,微型红人/KOC(1k-10k),不签合同，以brief为准,,,,0,,,,,6700,营销总表,2026-06-22,,,,,,,,
否,"{""link"":""https://www.youtube.com/@sansp.ami33/shorts"",""text"":""https://www.youtube.com/@sansp.ami33/shorts""}",youtube,,Sansp.ami33,"yozma, yozmasport，in10",EU-Zoe-005,EU,Zoe,2026-03-27,已出视频,已签合同,IN 10,尾部红人(10k-100k),内容红人,2026-04-02,免费,6,1,5,17%,YouTube Shorts 3条 / TikTok 3条,已解析,65300,营销总表,2026-06-22,,,,,,,,
是,"{""link"":""https://www.tiktok.com/@bikingwtheo"",""text"":""https://www.tiktok.com/@bikingwtheo""}",tiktok,是,bikingwtheo,"yozma, yozmasport，in10",US-Stefan-044,US,Stefan,2026-04-03,已出视频,已签合同,IN 10 Pro,尾部红人(10k-100k),内容红人,2026-04-02,免费,8,6,2,75%,TikTok 8条,已解析,56800,营销总表,2026-06-22,P3 暂缓,20,普通/小体量达人更需要追踪,2026-06-07,"{""text"":""https://www.tiktok.com/@bikingwtheo/video/7651998530986364191"",""link"":""https://www.tiktok.com/@bikingwtheo/video/7651998530986364191""}",,,
是,"{""link"":""https://www.tiktok.com/@thisis.thanh"",""text"":""https://www.tiktok.com/@thisis.thanh""}",tiktok,否,thisis.thanh,"yozma, yozmasport，in10",EU-Zoe-029,EU,Zoe,2026-05-11,待发货,已签合同,IN 10,尾部红人(10k-100k),摄影师,2026-05-11,付费,,0,,,待人工确认,待人工确认,25200,营销总表,2026-06-22,P0 立刻追踪,135,2026合作未上线/未登记上线；当前本地未登记视频；普通/小体量达人更需要追踪,2026-06-07,,,,
是,"{""link"":""https://www.instagram.com/giulio_boero/"",""text"":""https://www.instagram.com/giulio_boero/""}",instagramreels,是,Giulio Boero,"yozma, yozmasport，in10",EU-Zoe-039,EU,Zoe,2026-05-19,已发货,已签合同,IN 10,腰部红人(100k-1M),内容红人,2026-05-21,免费,,3,,,待人工确认,待人工确认,166000,营销总表,2026-06-22,P3 暂缓,-50,头腰部已上线且未出单，低优先,2026-06-07,"{""text"":""https://www.instagram.com/p/DZFw-4rN6Hj/"",""link"":""https://www.instagram.com/p/DZFw-4rN6Hj/""}","{""text"":""https://www.instagram.com/p/DZKP_EfNUYH/"",""link"":""https://www.instagram.com/p/DZKP_EfNUYH/""}",,
否,"{""link"":""https://www.youtube.com/@RenegadeB1ker/videos"",""text"":""https://www.youtube.com/@RenegadeB1ker/videos""}",youtubevideo,否,renegadeb1ker,"yozma, yozmasport，in10",US-Lexy-026,US,Lexy,2026-01-12,已出视频,已签同意书盖章,IN 10 Pro,腰部红人(100k-1M),已签同意书盖章,,,,0,,,,,293000,营销总表,2026-06-22,,,,,,,,
是,"{""link"":""https://www.youtube.com/@Ultra_Graham/shorts"",""text"":""https://www.youtube.com/@Ultra_Graham/shorts""}",youtubeshort,否,ultragraham_,"yozma, yozmasport，in10",US-Nancy-025,US,Nancy,2026-04-15,已出视频,已签合同,IN 10 Pro,尾部红人(10k-100k),内容红人,2026-04-15,付费,8,1,7,13%,TikTok 8条,已解析,21000,营销总表,2026-06-22,P0 立刻追踪,120,正在出单；普通/小体量达人更需要追踪,2026-06-07,,,,
是,"{""link"":""https://www.youtube.com/@zeeksteryt/videos"",""text"":""https://www.youtube.com/@zeeksteryt/videos""}",youtubevideo,是,zeekster,"yozma, yozmasport，in10",US-Stefan-047,US,Stefan,2026-02-03,已出视频,已签同意书盖章,IN 10 Pro,腰部红人(100k-1M),已签同意书盖章,,,,8,,,,,210000,营销总表,2026-06-22,P0 立刻追踪,120,正在出单；普通/小体量达人更需要追踪,2026-06-07,"{""text"":""https://www.youtube.com/watch?v=wL5qEgi0gnA"",""link"":""https://www.youtube.com/watch?v=wL5qEgi0gnA""}","{""text"":""https://www.youtube.com/watch?v=Na3Rhv5PVZk"",""link"":""https://www.youtube.com/watch?v=Na3Rhv5PVZk""}","{""text"":""https://www.youtube.com/watch?v=9a7tcJVg6Go"",""link"":""https://www.youtube.com/watch?v=9a7tcJVg6Go""}",
否,"{""link"":""https://www.instagram.com/lbx.dev/"",""text"":""https://www.instagram.com/lbx.dev/""}",instagram,,lbx.dev,"yozma, yozmasport，in10",US-Nancy-022,US,Nancy,2025-12-30,未出视频,已签同意书盖章,IN 10,尾部红人(10k-100k),已签同意书盖章,,,,0,,,,,13400,营销总表,2026-06-22,,,,,,,,
是,"{""link"":""https://www.youtube.com/@SwartleyMedia"",""text"":""https://www.youtube.com/@SwartleyMedia""}",youtubevideo,是,SwartleyMedia,"yozma, yozmasport，in10",US-Ryan-004,US,Ryan,2026-03-10,已出视频,已签合同盖章,IN 10,微型红人/KOC(1k-10k),已签合同盖章,,,,5,,,,,6570,营销总表,2026-06-22,P2 低频追踪,75,2026普通达人需继续追上线；普通/小体量达人更需要追踪,2026-06-07,"{""text"":""https://www.youtube.com/watch?v=8-c-pnQIDUs"",""link"":""https://www.youtube.com/watch?v=8-c-pnQIDUs""}","{""text"":""https://www.youtube.com/watch?v=X0h9v8RRzAg"",""link"":""https://www.youtube.com/watch?v=X0h9v8RRzAg""}",,
是,"{""link"":""https://www.instagram.com/moeandshadi/"",""text"":""https://www.instagram.com/moeandshadi/""}",instagramreels,否,The Sargi Family,"yozma, yozmasport，in10",US-Ryan-031,US,Ryan,2026-04-10,待发货,已签合同,IN 10 Pro,腰部红人(100k-1M),内容红人,2026-04-09,免费,,0,,,待人工确认,待人工确认,382000,营销总表,2026-06-22,P1 本周追踪,115,2026合作未上线/未登记上线；当前本地未登记视频,2026-06-07,,,,
否,"{""link"":""https://www.youtube.com/@SofloEride/shorts"",""text"":""https://www.youtube.com/@SofloEride/shorts""}",youtubeshort,否,soflo.eride,"yozma, yozmasport，in10",US-Lexy-014,US,Lexy,2026-02-27,已出视频,,IN 10 Pro,微型红人/KOC(1k-10k),待补充,,,,0,,,,,8100,营销总表,2026-06-22,,,,,,,,
否,"{""link"":""https://www.tiktok.com/@the_real_tuttzsi?lang=zh-Hans"",""text"":""https://www.tiktok.com/@the_real_tuttzsi?lang=zh-Hans""}",tiktok,,Tuttzsi,"yozma, yozmasport，in10",US-Lexy-022,US,Lexy,2026-05-21,已出视频,已签合同,IN 10 Pro,尾部红人(10k-100k),内容红人,2026-05-21,免费,,14,,,待人工确认,待人工确认,23200,营销总表,2026-06-22,,,,,,,,
是,"{""link"":""https://www.youtube.com/@Surron_Fisher/shorts"",""text"":""https://www.youtube.com/@Surron_Fisher/shorts""}",youtubeshort,是,Surron_Fisher,"yozma, yozmasport，in10",US-Ryan-002,US,Ryan,2026-03-10,已出视频,已签合同盖章,IN 10 Pro,微型红人/KOC(1k-10k),已签合同盖章,,,,2,,,,,6030,营销总表,2026-06-22,P2 低频追踪,75,2026普通达人需继续追上线；普通/小体量达人更需要追踪,2026-06-07,"{""text"":""https://www.youtube.com/shorts/M5reA2VrEIk"",""link"":""https://www.youtube.com/shorts/M5reA2VrEIk""}","{""text"":""https://www.youtube.com/shorts/b_8i5QWGS6M"",""link"":""https://www.youtube.com/shorts/b_8i5QWGS6M""}",,
否,"{""link"":""https://www.tiktok.com/@citroen.ami33?lang=en"",""text"":""https://www.tiktok.com/@citroen.ami33?lang=en""}",tiktok,,Sansp.ami33,"yozma, yozmasport，in10",EU-Zoe-005,EU,Zoe,2026-03-27,已出视频,已签合同,IN 10,尾部红人(10k-100k),内容红人,2026-04-02,免费,6,1,5,17%,YouTube Shorts 3条 / TikTok 3条,已解析,65300,营销总表,2026-06-22,,,,,,,,
否,"{""link"":""https://www.youtube.com/@Soflo.LucasYT"",""text"":""https://www.youtube.com/@Soflo.LucasYT""}",youtubevideo,否,bigboylcas,"yozma, yozmasport，in10",US-Lexy-013,US,Lexy,2025-12-30,已出视频,已签同意书盖章,IN 10,尾部红人(10k-100k),已签同意书盖章,,,,0,,,,,40300,营销总表,2026-06-22,P3 暂缓,20,普通/小体量达人更需要追踪,2026-06-07,,,,
否,"{""link"":""https://www.youtube.com/@redshogo/videos"",""text"":""https://www.youtube.com/@redshogo/videos""}",youtubevideo,否,redshogo,"yozma, yozmasport，in10",US-Lexy-028,US,Lexy,2026-01-12,已出视频,已签合同盖章,IN 10 Pro,腰部红人(100k-1M),已签合同盖章,,,,0,,,,,852500,营销总表,2026-06-22,,,,,,,,
否,"{""link"":""https://www.youtube.com/@teamtalentless/videos"",""text"":""https://www.youtube.com/@teamtalentless/videos""}",youtubevideo,否,teamtalentless,"yozma, yozmasport，in10",US-Ryan-007,US,Ryan,2026-03-10,已出视频,已签合同盖章,IN 10,尾部红人(10k-100k),已签合同盖章,,,,4,,,,,25300,营销总表,2026-06-22,,,,,,,,
否,"{""link"":""https://www.tiktok.com/@hazedrider?lang=zh-Hans"",""text"":""https://www.tiktok.com/@hazedrider?lang=zh-Hans""}",tiktok,,hazedrider,"yozma, yozmasport，in10",US-Lexy-027,US,Lexy,2026-01-12,已出视频,已签同意书盖章,IN 10 Pro,腰部红人(100k-1M),已签同意书盖章,,,,2,,,,,121000,营销总表,2026-06-22,,,,,,,,
否,"{""link"":""https://www.tiktok.com/@rex.brazil01"",""text"":""https://www.tiktok.com/@rex.brazil01""}",tiktok,否,rex.brazil01,"yozma, yozmasport，in10",US-Stefan-061,US,Stefan,2026-06-12,待发货,已签合同,IN10 Pro,尾部红人(10k-100k),内容红人,2026-06-12,付费,3,0,3,0%,Instagram Reels 3条,已解析,56000,营销总表,2026-06-22,,,,,,,,3个月
否,"{""link"":""https://www.tiktok.com/@thehockingadventurebus"",""text"":""https://www.tiktok.com/@thehockingadventurebus""}",tiktok,,thehockingadventurebus,"yozma, yozmasport，in10",US-Stefan-140,US,Stefan,2026-02-04,已出视频,已签同意书盖章,IN 10 Pro,腰部红人(100k-1M),已签同意书盖章,,,,0,,,,,264000,营销总表,2026-06-22,P3 暂缓,-50,头腰部已上线且未出单，低优先,2026-06-07,,,,
否,"{""link"":""https://www.instagram.com/anders_surron/"",""text"":""https://www.instagram.com/anders_surron/""}",instagram,,anders_surron,"yozma, yozmasport，in10",US-Stefan-104,US,Stefan,2025-12-22,已出视频,已签同意书盖章,IN 10 Pro,尾部红人(10k-100k),已签同意书盖章,,,,0,,,,,24500,营销总表,2026-06-22,,,,,,,,
是,"{""link"":""https://www.instagram.com/ridstarlaw/"",""text"":""https://www.instagram.com/ridstarlaw/""}",instagramreels,是,ridstarlaw,"yozma, yozmasport，in10",US-Vivi-007,US,Vivi,2025-12-25,已出视频,不签合同，以brief为准,IN 10 Pro,尾部红人(10k-100k),不签合同，以brief为准,,,,45,,,,,39200,营销总表,2026-06-22,P0 立刻追踪,120,正在出单；普通/小体量达人更需要追踪,2026-06-07,"{""text"":""https://www.instagram.com/p/DZz-fJ4J6BS/"",""link"":""https://www.instagram.com/p/DZz-fJ4J6BS/""}","{""text"":""https://www.instagram.com/p/DZx1I2zPqz2/"",""link"":""https://www.instagram.com/p/DZx1I2zPqz2/""}","{""text"":""https://www.instagram.com/p/DZvgAFyPzky/"",""link"":""https://www.instagram.com/p/DZvgAFyPzky/""}",
是,"{""link"":""https://www.instagram.com/smartattackracing"",""text"":""https://www.instagram.com/smartattackracing""}",instagramreels,是,smartattackracing,"yozma, yozmasport，in10",US-Ryan-044,US,Ryan,2026-05-08,已发货,已签合同,IN 10,腰部红人(100k-1M),已签合同,,,,2,,,,,,,,P3 暂缓,-50,头腰部已上线且未出单，低优先,2026-06-07,"{""link"":""https://www.instagram.com/p/DYw8dPHuSuX/"",""text"":""https://www.instagram.com/p/DYw8dPHuSuX/""}","{""text"":""https://www.instagram.com/p/DYkQHbiuLzM/"",""link"":""https://www.instagram.com/p/DYkQHbiuLzM/""}",,
是,"{""link"":""https://www.tiktok.com/@c.fialcovschi"",""text"":""https://www.tiktok.com/@c.fialcovschi""}",tiktok,是,c.fialcovschi,"yozma, yozmasport，in10",EU-Zoe-033,EU,Zoe,2026-05-12,已出视频,已签合同,IN 10,尾部红人(10k-100k),内容红人,2026-05-14,免费,,34,,,待人工确认,待人工确认,54400,营销总表,2026-06-22,P2 低频追踪,75,2026普通达人需继续追上线；普通/小体量达人更需要追踪,2026-06-07,"{""text"":""https://www.tiktok.com/@c.fialcovschi/video/7648216243635227926"",""link"":""https://www.tiktok.com/@c.fialcovschi/video/7648216243635227926""}","{""text"":""https://www.tiktok.com/@c.fialcovschi/video/7648196883361434902"",""link"":""https://www.tiktok.com/@c.fialcovschi/video/7648196883361434902""}","{""text"":""https://www.tiktok.com/@c.fialcovschi/video/7647990695915015446"",""link"":""https://www.tiktok.com/@c.fialcovschi/video/7647990695915015446""}",
否,"{""link"":""https://www.youtube.com/@sansp.ami33"",""text"":""https://www.youtube.com/@sansp.ami33""}",youtube,,Sansp.ami33,"yozma, yozmasport，in10",EU-Zoe-005,EU,Zoe,2026-03-27,已出视频,已签合同,IN 10,尾部红人(10k-100k),内容红人,2026-04-02,免费,6,1,5,17%,YouTube Shorts 3条 / TikTok 3条,已解析,65300,营销总表,2026-06-22,,,,,,,,
否,"{""link"":""https://www.tiktok.com/@jonathan.marotta5"",""text"":""https://www.tiktok.com/@jonathan.marotta5""}",tiktok,否,27__johnny,"yozma, yozmasport，in10",US-Lexy-018,US,Lexy,2026-05-27,已出视频,已签合同,IN 10 Pro,微型红人/KOC(1k-10k),内容红人,2026-05-29,免费,15,1,14,7%,TikTok 15条,已解析,4100,营销总表,2026-06-22,,,,,,,,
否,"{""link"":""https://www.tiktok.com/@revnsk8"",""text"":""https://www.tiktok.com/@revnsk8""}",tiktok,,revnsk8,"yozma, yozmasport，in10",US-Lexy-008,US,Lexy,2026-05-14,已出视频,已签合同,IN 10 Pro,腰部红人(100k-1M),内容红人,2026-05-21,免费,4,1,3,25%,TikTok 4条,已解析,383700,营销总表,2026-06-22,,,,,,,,
否,"{""link"":""https://www.youtube.com/@Rosadoanthony/videos"",""text"":""https://www.youtube.com/@Rosadoanthony/videos""}",youtubevideo,否,rosadoanthony,"yozma, yozmasport，in10",US-Stefan-124,US,Stefan,2026-01-16,已出视频,已签合同盖章,IN 10 Pro,腰部红人(100k-1M),已签合同盖章,,,,2,,,,,224000,营销总表,2026-06-22,,,,,,,,
否,"{""link"":""https://www.instagram.com/wavyymichelle/reels/"",""text"":""https://www.instagram.com/wavyymichelle/reels/""}",instagram,,wavyymichelle,"yozma, yozmasport，in10",US-Stefan-048,US,Stefan,2025-11-01,已出视频,不签合同，以brief为准,IN 10,腰部红人(100k-1M),不签合同，以brief为准,,,,0,,,,,180000,营销总表,2026-06-22,,,,,,,,
是,"{""link"":""https://www.youtube.com/@zeeksteryt/shorts"",""text"":""https://www.youtube.com/@zeeksteryt/shorts""}",youtubeshort,是,zeekster,"yozma, yozmasport，in10",US-Stefan-047,US,Stefan,2026-02-03,已出视频,已签同意书盖章,IN 10 Pro,腰部红人(100k-1M),已签同意书盖章,,,,8,,,,,210000,营销总表,2026-06-22,P0 立刻追踪,120,正在出单；普通/小体量达人更需要追踪,2026-06-07,"{""text"":""https://www.youtube.com/shorts/oWyH7QsS6Jo"",""link"":""https://www.youtube.com/shorts/oWyH7QsS6Jo""}",,,
否,"{""link"":""https://www.tiktok.com/@slapthatcatch1"",""text"":""https://www.tiktok.com/@slapthatcatch1""}",tiktok,,slapthatcatch,"yozma, yozmasport，in10",US-Lexy-010,US,Lexy,2026-04-13,已出视频,已签合同,IN 10,腰部红人(100k-1M),内容红人,2026-04-15,免费,18,0,18,0%,TikTok 18条,已解析,202700,营销总表,2026-06-22,,,,,,,,
是,"{""link"":""https://www.tiktok.com/@notoriousdaves"",""text"":""https://www.tiktok.com/@notoriousdaves""}",tiktok,否,notoriousdaves,"yozma, yozmasport，in10",EU-Ryan-007,EU,Ryan,2026-05-21,已发货,已签合同,IN 10,尾部红人(10k-100k),内容红人,2026-05-21,免费,9,0,9,0%,YouTube Video 3条 / Instagram Reels 6条,已解析,26000,营销总表,2026-06-22,P0 立刻追踪,135,2026合作未上线/未登记上线；当前本地未登记视频；普通/小体量达人更需要追踪,2026-06-07,,,,3 个月
否,"{""link"":""https://www.youtube.com/@Lithium_vision/shorts"",""text"":""https://www.youtube.com/@Lithium_vision/shorts""}",youtubeshort,是,lithium_vision,"yozma, yozmasport，in10",US-Stefan-015,US,Stefan,2026-02-03,已出视频,不签任何文件,IN 10 Pro,腰部红人(100k-1M),不签任何文件,,,,7,,,,,244000,营销总表,2026-06-22,,,,,"{""text"":""https://www.youtube.com/shorts/eYbYZ7mk5zA"",""link"":""https://www.youtube.com/shorts/eYbYZ7mk5zA""}","{""text"":""https://www.youtube.com/shorts/G9rAfbU6PwY"",""link"":""https://www.youtube.com/shorts/G9rAfbU6PwY""}","{""text"":""https://www.youtube.com/shorts/K0bHWXiFlR8"",""link"":""https://www.youtube.com/shorts/K0bHWXiFlR8""}",
是,"{""link"":""https://www.youtube.com/@teddyvrcoolkid/videos"",""text"":""https://www.youtube.com/@teddyvrcoolkid/videos""}",youtubevideo,是,teddyvrcoolkid,"yozma, yozmasport，in10",US-Ryan-005,US,Ryan,2026-03-10,已出视频,已签合同盖章,IN 10,尾部红人(10k-100k),已签合同盖章,,,,0,,,,,71700,营销总表,2026-06-22,P2 低频追踪,75,2026普通达人需继续追上线；普通/小体量达人更需要追踪,2026-06-07,"{""text"":""https://www.youtube.com/watch?v=6fqJ3FBfBWg"",""link"":""https://www.youtube.com/watch?v=6fqJ3FBfBWg""}","{""text"":""https://www.youtube.com/watch?v=NuDPZhQXo4Q"",""link"":""https://www.youtube.com/watch?v=NuDPZhQXo4Q""}",,
否,"{""link"":""https://www.instagram.com/bikelifeseb/"",""text"":""https://www.instagram.com/bikelifeseb/""}",instagram,,bikelifeseb,"yozma, yozmasport，in10",US-Vivi-006,US,Vivi,2025-10-01,已出视频,已签合同盖章，半年合作,IN 10,尾部红人(10k-100k),已签合同盖章，半年合作,,,,0,,,,,29000,营销总表,2026-06-22,,,,,,,,
是,"{""link"":""https://www.tiktok.com/search?q=drivenbyroyce&t=1780281065848"",""text"":""https://www.tiktok.com/search?q=drivenbyroyce&t=1780281065848""}",tiktok,否,drivenbyroyce,"yozma, yozmasport，in10",US-Ryan-052,US,Ryan,2026-05-21,已发货,已签合同,IN 10 Pro,尾部红人(10k-100k),内容红人,2026-05-21,免费,7,0,7,0%,YouTube Video 1条 / YouTube Shorts 6条,已解析,86000,营销总表,2026-06-22,P0 立刻追踪,135,2026合作未上线/未登记上线；当前本地未登记视频；普通/小体量达人更需要追踪,2026-06-07,,,,3 个月
是,"{""link"":""https://www.instagram.com/anajuliag"",""text"":""https://www.instagram.com/anajuliag""}",instagramreels,否,anajuliag,"yozma, yozmasport，in10",US-Ryan-043,US,Ryan,2026-05-08,已发货,已签合同,IN 10,尾部红人(10k-100k),内容红人,2026-05-08,免费,3,0,3,0%,YouTube Shorts 3条,已解析,,,,P0 立刻追踪,135,2026合作未上线/未登记上线；当前本地未登记视频；普通/小体量达人更需要追踪,2026-06-07,,,,
